X_axis          Y_axis          Z_axis          GR_bin          PR_Ref         
-97911.078708   -49624.802435   2736.497991     15.903882       24.520000      
-97911.078708   -49624.802435   2985.270535     14.063882       22.680000      
-97911.078708   -49624.802435   3234.043080     12.633881       21.250000      
-97911.078708   -49624.802435   3482.815625     15.263880       23.879999      
-97911.078708   -49624.802435   3731.588169     16.363881       24.980000      
-97911.078708   -49624.802435   3980.360714     15.773881       24.389999      
-97911.078708   -49624.802435   4229.133259     11.703881       20.320000      
-99679.669692   -54321.232492   2732.915237     21.614126       29.549999      
-99679.669692   -54321.232492   2981.362077     21.114126       29.049999      
-99679.669692   -54321.232492   3229.808917     20.144127       28.080000      
-99679.669692   -54321.232492   3478.255757     22.774126       30.709999      
-99679.669692   -54321.232492   3726.702596     23.144127       31.080000      
-99679.669692   -54321.232492   3975.149436     25.494127       33.430000      
-99679.669692   -54321.232492   4223.596276     19.364126       27.299999      
-99679.669692   -54321.232492   4472.043116     12.534126       20.469999      
-101452.666811  -59036.679150   2728.912829     4.347885        19.360001      
-101452.666811  -59036.679150   2976.995814     4.327884        19.340000      
-101452.666811  -59036.679150   3225.078798     3.217884        18.230000      
-101452.666811  -59036.679150   3473.161783     6.047884        21.059999      
-101452.666811  -59036.679150   3721.244767     6.047884        21.059999      
-101452.666811  -59036.679150   3969.327752     6.027885        21.040001      
-101452.666811  -59036.679150   4217.410736     8.677885        23.690001      
-101452.666811  -59036.679150   4465.493720     8.637884        23.650000      
-103228.220338  -63767.799273   2972.172416     -19.535747      0.000000       
-103228.220338  -63767.799273   3219.853450     -19.535747      0.000000       
-103228.220338  -63767.799273   3467.534485     -19.535747      0.000000       
-103228.220338  -63767.799273   3715.215520     -19.535747      0.000000       
-103228.220338  -63767.799273   3962.896554     -19.535747      0.000000       
-103228.220338  -63767.799273   4210.577589     -19.535747      0.000000       
-103228.220338  -63767.799273   4458.258623     -19.535747      0.000000       
-103228.220338  -63767.799273   4705.939658     -2.795747       16.740000      
-106773.909005  -73258.462504   3207.920353     -21.956600      0.000000       
-106773.909005  -73258.462504   3454.683457     -21.956600      0.000000       
-106773.909005  -73258.462504   3701.446561     -4.866600       17.090000      
-106773.909005  -73258.462504   3948.209665     -21.956600      0.000000       
-106773.909005  -73258.462504   4194.972769     -21.956600      0.000000       
-106773.909005  -73258.462504   4441.735873     -21.956600      0.000000       
-106773.909005  -73258.462504   4688.498977     -21.956600      0.000000       
-106773.909005  -73258.462504   4935.262081     -21.956600      0.000000       
-106773.909005  -73258.462504   5182.025185     -21.956600      0.000000       
-108540.765717  -78006.920103   3201.214435     -0.857700       0.000000       
-108540.765717  -78006.920103   3447.461699     -0.857700       0.000000       
-108540.765717  -78006.920103   3693.708964     -0.857700       0.000000       
-108540.765717  -78006.920103   3939.956228     -0.857700       0.000000       
-108540.765717  -78006.920103   4186.203492     -0.857700       0.000000       
-108540.765717  -78006.920103   4432.450756     -0.857700       0.000000       
-108540.765717  -78006.920103   4678.698020     -0.857700       0.000000       
-108540.765717  -78006.920103   4924.945285     -0.857700       0.000000       
-108540.765717  -78006.920103   5171.192549     -0.857700       0.000000       
-108540.765717  -78006.920103   5417.439813     -0.857700       0.000000       
-113898.248258  -92466.179581   3667.098220     -0.445322       0.000000       
-113898.248258  -92466.179581   3911.571435     -0.445322       0.000000       
-113898.248258  -92466.179581   4156.044650     -0.445322       0.000000       
-113898.248258  -92466.179581   4400.517864     -0.445322       0.000000       
-113898.248258  -92466.179581   4644.991079     -0.445322       0.000000       
-113898.248258  -92466.179581   4889.464294     -0.445322       0.000000       
-113898.248258  -92466.179581   5133.937508     -0.445322       0.000000       
-113898.248258  -92466.179581   5378.410723     -0.445322       0.000000       
-113898.248258  -92466.179581   5622.883938     -0.445322       0.000000       
-113898.248258  -92466.179581   5867.357152     -0.445322       0.000000       
-36363.170208   95727.499110    2399.145509     16.885620       24.910000      
-36363.170208   95727.499110    2639.060060     14.955620       22.980000      
-36363.170208   95727.499110    2878.974611     16.835621       24.860001      
-36363.170208   95727.499110    3118.889162     14.905621       22.930000      
-36363.170208   95727.499110    3358.803713     14.875620       22.900000      
-36363.170208   95727.499110    3598.718264     11.485621       19.510000      
-36363.170208   95727.499110    3838.632815     14.115620       22.139999      
-40437.648550   85755.725489    2174.245170     15.371111       23.730000      
-40437.648550   85755.725489    2415.827966     13.261112       21.620001      
-40437.648550   85755.725489    2657.410763     12.421112       20.780001      
-40437.648550   85755.725489    2898.993559     13.221111       21.580000      
-40437.648550   85755.725489    3140.576356     12.381111       20.740000      
-40437.648550   85755.725489    3382.159153     7.601111        15.960000      
-40437.648550   85755.725489    3623.741949     -8.358889       0.000000       
-81719.375717   -18592.984050   1999.846444     10.671551       20.530001      
-81719.375717   -18592.984050   2249.827250     8.741551        18.600000      
-81719.375717   -18592.984050   2499.808055     5.991551        15.850000      
-81719.375717   -18592.984050   2749.788861     -9.858449       0.000000       
-81719.375717   -18592.984050   2999.769666     5.881550        15.740000      
-83501.882171   -23240.258415   1999.385801     33.393836       38.430000      
-83501.882171   -23240.258415   2249.309026     35.043838       40.080002      
-83501.882171   -23240.258415   2499.232251     35.103835       40.139999      
-83501.882171   -23240.258415   2749.155476     35.533836       40.570000      
-83501.882171   -23240.258415   2999.078701     33.303836       38.340000      
-83501.882171   -23240.258415   3249.001926     36.033836       41.070000      
-85282.000264   -27893.289269   1998.618140     21.161305       34.509998      
-85282.000264   -27893.289269   2248.445408     22.221307       35.570000      
-85282.000264   -27893.289269   2498.272675     21.591306       34.939999      
-85282.000264   -27893.289269   2748.099943     21.441308       34.790001      
-85282.000264   -27893.289269   2997.927211     22.451306       35.799999      
-85282.000264   -27893.289269   3247.754478     22.301308       35.650002      
-94150.183843   -51247.105977   2487.725446     14.685920       23.440001      
-94150.183843   -51247.105977   2736.497991     15.825919       24.580000      
-94150.183843   -51247.105977   2985.270535     16.365920       25.120001      
-94150.183843   -51247.105977   3234.043080     14.595919       23.350000      
-94150.183843   -51247.105977   3482.815625     17.855920       26.610001      
-94150.183843   -51247.105977   3731.588169     17.825919       26.580000      
-94150.183843   -51247.105977   3980.360714     19.655919       28.410000      
-95923.994693   -55958.037748   2484.468398     21.814162       31.260000      
-95923.994693   -55958.037748   2732.915237     20.894162       30.340000      
-95923.994693   -55958.037748   2981.362077     22.494162       31.940001      
-95923.994693   -55958.037748   3229.808917     22.444161       31.889999      
-95923.994693   -55958.037748   3478.255757     25.534161       34.980000      
-95923.994693   -55958.037748   3726.702596     28.054162       37.500000      
-95923.994693   -55958.037748   3975.149436     27.124162       36.570000      
-95923.994693   -55958.037748   4223.596276     21.504163       30.950001      
-97686.823652   -60647.328254   2728.912829     14.556031       24.889999      
-97686.823652   -60647.328254   2976.995814     18.046030       28.379999      
-97686.823652   -60647.328254   3225.078798     17.486031       27.820000      
-97686.823652   -60647.328254   3473.161783     18.376030       28.709999      
-97686.823652   -60647.328254   3721.244767     20.896031       31.230000      
-97686.823652   -60647.328254   3969.327752     23.656033       33.990002      
-97686.823652   -60647.328254   4217.410736     24.666031       35.000000      
-97686.823652   -60647.328254   4465.493720     20.866032       31.200001      
-99468.149700   -65394.592279   2724.491381     -19.541128      0.000000       
-99468.149700   -65394.592279   2972.172416     -19.541128      0.000000       
-99468.149700   -65394.592279   3219.853450     -19.541128      0.000000       
-99468.149700   -65394.592279   3467.534485     -19.541128      0.000000       
-99468.149700   -65394.592279   3715.215520     -2.911129       16.629999      
-99468.149700   -65394.592279   3962.896554     -0.261127       19.280001      
-99468.149700   -65394.592279   4210.577589     3.088871        22.629999      
-99468.149700   -65394.592279   4458.258623     -0.581129       18.959999      
-99468.149700   -65394.592279   4705.939658     -19.541128      0.000000       
-101235.162428  -70117.903667   2966.892624     -4.594984       17.920000      
-101235.162428  -70117.903667   3214.133676     -22.514985      0.000000       
-101235.162428  -70117.903667   3461.374728     -22.514985      0.000000       
-101235.162428  -70117.903667   3708.615780     -22.514985      0.000000       
-101235.162428  -70117.903667   3955.856832     -22.514985      0.000000       
-101235.162428  -70117.903667   4203.097884     -22.514985      0.000000       
-101235.162428  -70117.903667   4450.338936     -22.514985      0.000000       
-101235.162428  -70117.903667   4697.579987     -6.144984       16.370001      
-103021.514146  -74906.980393   2961.157249     -5.400101       15.860000      
-103021.514146  -74906.980393   3207.920353     -21.260101      0.000000       
-103021.514146  -74906.980393   3454.683457     -21.260101      0.000000       
-103021.514146  -74906.980393   3701.446561     -21.260101      0.000000       
-103021.514146  -74906.980393   3948.209665     -21.260101      0.000000       
-103021.514146  -74906.980393   4194.972769     -21.260101      0.000000       
-103021.514146  -74906.980393   4441.735873     -4.090101       17.170000      
-103021.514146  -74906.980393   4688.498977     -21.260101      0.000000       
-103021.514146  -74906.980393   4935.262081     -4.110101       17.150000      
-104783.038666  -79637.980054   3201.214435     -17.555938      0.000000       
-104783.038666  -79637.980054   3447.461699     -17.555938      0.000000       
-104783.038666  -79637.980054   3693.708964     -17.555938      0.000000       
-104783.038666  -79637.980054   3939.956228     -17.555938      0.000000       
-104783.038666  -79637.980054   4186.203492     -17.555938      0.000000       
-104783.038666  -79637.980054   4432.450756     -17.555938      0.000000       
-104783.038666  -79637.980054   4678.698020     -17.555938      0.000000       
-104783.038666  -79637.980054   4924.945285     -0.075939       17.480000      
-104783.038666  -79637.980054   5171.192549     -17.555938      0.000000       
-32590.839077   94151.686261    2159.230958     -4.047589       0.000000       
-32590.839077   94151.686261    2399.145509     16.792411       20.840000      
-32590.839077   94151.686261    2639.060060     14.782411       18.830000      
-32590.839077   94151.686261    2878.974611     15.842410       19.889999      
-32590.839077   94151.686261    3118.889162     18.322412       22.370001      
-32590.839077   94151.686261    3358.803713     16.712411       20.760000      
-32590.839077   94151.686261    3598.718264     16.702411       20.750000      
-32590.839077   94151.686261    3838.632815     15.762410       19.809999      
-38661.200379   79269.991892    1938.890700     6.430240        23.230000      
-38661.200379   79269.991892    2181.252037     5.020240        21.820000      
-38661.200379   79269.991892    2423.613375     4.990241        21.790001      
-38661.200379   79269.991892    2665.974712     4.200241        21.000000      
-38661.200379   79269.991892    2908.336050     -0.169760       16.629999      
-38661.200379   79269.991892    3150.697387     -16.799759      0.000000       
-38661.200379   79269.991892    3393.058725     1.200241        18.000000      
-72566.618753   -6223.150707    1749.462576     20.126614       25.160000      
-72566.618753   -6223.150707    1999.385801     20.066614       25.100000      
-72566.618753   -6223.150707    2249.309026     15.366613       20.400000      
-72566.618753   -6223.150707    2499.232251     13.336615       18.370001      
-72566.618753   -6223.150707    2749.155476     13.306614       18.340000      
-79740.486330   -24853.831075   1999.385801     29.057033       30.090000      
-79740.486330   -24853.831075   2249.309026     29.857032       30.889999      
-79740.486330   -24853.831075   2499.232251     30.607032       31.639999      
-79740.486330   -24853.831075   2749.155476     31.317031       32.349998      
-79740.486330   -24853.831075   2999.078701     31.187034       32.220001      
-81519.188177   -29504.246933   1998.618140     20.880488       27.469999      
-81519.188177   -29504.246933   2248.445408     20.850489       27.440001      
-81519.188177   -29504.246933   2498.272675     21.720488       28.309999      
-81519.188177   -29504.246933   2748.099943     22.990489       29.580000      
-81519.188177   -29504.246933   2997.927211     23.800488       30.389999      
-81519.188177   -29504.246933   3247.754478     21.980489       28.570000      
-90385.922542   -52858.379191   2487.725446     13.948405       23.139999      
-90385.922542   -52858.379191   2736.497991     13.918406       23.110001      
-90385.922542   -52858.379191   2985.270535     11.678406       20.870001      
-90385.922542   -52858.379191   3234.043080     13.868405       23.059999      
-90385.922542   -52858.379191   3482.815625     14.498406       23.690001      
-90385.922542   -52858.379191   3731.588169     16.208405       25.400000      
-90385.922542   -52858.379191   3980.360714     19.598406       28.790001      
-92160.950352   -57569.385612   2484.468398     21.077467       29.250000      
-92160.950352   -57569.385612   2732.915237     21.017467       29.190001      
-92160.950352   -57569.385612   2981.362077     23.097467       31.270000      
-92160.950352   -57569.385612   3229.808917     23.027468       31.200001      
-92160.950352   -57569.385612   3478.255757     24.167467       32.340000      
-92160.950352   -57569.385612   3726.702596     23.677467       31.850000      
-92160.950352   -57569.385612   3975.149436     23.227466       31.400000      
-92160.950352   -57569.385612   4223.596276     20.207466       28.379999      
-93928.999053   -62273.388759   2728.912829     17.309341       27.299999      
-93928.999053   -62273.388759   2976.995814     18.229341       28.219999      
-93928.999053   -62273.388759   3225.078798     18.189342       28.180000      
-93928.999053   -62273.388759   3473.161783     19.489341       29.480000      
-93928.999053   -62273.388759   3721.244767     20.699342       30.690001      
-93928.999053   -62273.388759   3969.327752     24.289340       34.279999      
-93928.999053   -62273.388759   4217.410736     24.169341       34.160000      
-95710.609473   -67022.145021   2724.491381     5.075813        17.170000      
-95710.609473   -67022.145021   2972.172416     9.115812        21.209999      
-95710.609473   -67022.145021   3219.853450     7.285812        19.379999      
-95710.609473   -67022.145021   3467.534485     9.835813        21.930000      
-95710.609473   -67022.145021   3715.215520     11.795812       23.889999      
-95710.609473   -67022.145021   3962.896554     12.915813       25.010000      
-95710.609473   -67022.145021   4210.577589     16.745813       28.840000      
-95710.609473   -67022.145021   4458.258623     17.115812       29.209999      
-97471.335010   -71729.633756   2966.892624     -7.934956       0.000000       
-97471.335010   -71729.633756   3214.133676     8.335045        16.270000      
-97471.335010   -71729.633756   3461.374728     -7.934956       0.000000       
-97471.335010   -71729.633756   3708.615780     -7.934956       0.000000       
-97471.335010   -71729.633756   3955.856832     -7.934956       0.000000       
-97471.335010   -71729.633756   4203.097884     9.575044        17.510000      
-97471.335010   -71729.633756   4450.338936     -7.934956       0.000000       
-97471.335010   -71729.633756   4697.579987     8.095045        16.030001      
-99258.931539   -76518.777645   2961.157249     -7.586887       0.000000       
-99258.931539   -76518.777645   3207.920353     -7.586887       0.000000       
-99258.931539   -76518.777645   3454.683457     -7.586887       0.000000       
-99258.931539   -76518.777645   3701.446561     -7.586887       0.000000       
-99258.931539   -76518.777645   3948.209665     -7.586887       0.000000       
-99258.931539   -76518.777645   4194.972769     -7.586887       0.000000       
-99258.931539   -76518.777645   4441.735873     -7.586887       0.000000       
-99258.931539   -76518.777645   4688.498977     12.523113       20.110001      
-99258.931539   -76518.777645   4935.262081     -7.586887       0.000000       
-101018.728960  -81250.024863   3201.214435     -11.005272      0.000000       
-101018.728960  -81250.024863   3447.461699     -11.005272      0.000000       
-101018.728960  -81250.024863   3693.708964     -11.005272      0.000000       
-101018.728960  -81250.024863   3939.956228     -11.005272      0.000000       
-101018.728960  -81250.024863   4186.203492     -11.005272      0.000000       
-101018.728960  -81250.024863   4432.450756     -11.005272      0.000000       
-101018.728960  -81250.024863   4678.698020     -11.005272      0.000000       
-101018.728960  -81250.024863   4924.945285     5.724727        16.730000      
-101018.728960  -81250.024863   5171.192549     5.714727        16.719999      
-104585.764448  -90868.264667   3431.431243     -12.081818      0.000000       
-104585.764448  -90868.264667   3676.533475     -12.081818      0.000000       
-104585.764448  -90868.264667   3921.635706     -12.081818      0.000000       
-104585.764448  -90868.264667   4166.737938     -12.081818      0.000000       
-104585.764448  -90868.264667   4411.840170     -12.081818      0.000000       
-104585.764448  -90868.264667   4656.942401     -12.081818      0.000000       
-104585.764448  -90868.264667   4902.044633     -12.081818      0.000000       
-104585.764448  -90868.264667   5147.146865     -12.081818      0.000000       
-104585.764448  -90868.264667   5392.249096     -12.081818      0.000000       
-104585.764448  -90868.264667   5637.351328     3.278182        15.360000      
-34883.154593   77690.777525    1938.890700     13.643214       26.540001      
-34883.154593   77690.777525    2181.252037     14.593213       27.490000      
-34883.154593   77690.777525    2423.613375     11.943213       24.840000      
-34883.154593   77690.777525    2665.974712     10.703213       23.600000      
-34883.154593   77690.777525    2908.336050     9.313212        22.209999      
-34883.154593   77690.777525    3150.697387     7.713213        20.610001      
-48499.972747   43848.628413    1480.578624     nan             nan            
-48499.972747   43848.628413    1727.341728     nan             27.860001      
-48499.972747   43848.628413    1974.104832     nan             24.160000      
-48499.972747   43848.628413    2220.867936     nan             22.860001      
-48499.972747   43848.628413    2467.631040     nan             22.160000      
-68796.616462   -7826.800836    1499.539351     23.022904       28.860001      
-68796.616462   -7826.800836    1749.462576     25.082904       30.920000      
-68796.616462   -7826.800836    1999.385801     22.422904       28.260000      
-68796.616462   -7826.800836    2249.309026     20.452905       26.290001      
-68796.616462   -7826.800836    2499.232251     21.852904       27.690001      
-70598.093375   -12488.186077   1499.884833     -10.483090      18.870001      
-70598.093375   -12488.186077   1749.865639     -8.763091       20.590000      
-70598.093375   -12488.186077   1999.846444     -7.923091       21.430000      
-70598.093375   -12488.186077   2249.827250     -11.733090      17.620001      
-70598.093375   -12488.186077   2499.808055     -11.773091      17.580000      
-75974.096977   -26466.420822   1749.462576     18.948342       25.879999      
-75974.096977   -26466.420822   1999.385801     20.378343       27.309999      
-75974.096977   -26466.420822   2249.309026     19.358344       26.290001      
-75974.096977   -26466.420822   2499.232251     18.818343       25.750000      
-75974.096977   -26466.420822   2749.155476     19.278342       26.209999      
-75974.096977   -26466.420822   2999.078701     17.678344       24.610001      
-86622.584884   -54480.034968   2238.952902     10.886833       21.370001      
-86622.584884   -54480.034968   2487.725446     10.856833       21.340000      
-86622.584884   -54480.034968   2736.497991     10.056833       20.540001      
-86622.584884   -54480.034968   2985.270535     10.026833       20.510000      
-86622.584884   -54480.034968   3234.043080     8.156832        18.639999      
-86622.584884   -54480.034968   3482.815625     -10.483168      0.000000       
-86622.584884   -54480.034968   3731.588169     6.986832        17.469999      
-86622.584884   -54480.034968   3980.360714     -10.483168      0.000000       
-88397.888561   -59192.542086   2484.468398     16.337822       26.379999      
-88397.888561   -59192.542086   2732.915237     14.717823       24.760000      
-88397.888561   -59192.542086   2981.362077     13.527822       23.570000      
-88397.888561   -59192.542086   3229.808917     15.187822       25.230000      
-88397.888561   -59192.542086   3478.255757     17.187822       27.230000      
-88397.888561   -59192.542086   3726.702596     17.147823       27.190001      
-88397.888561   -59192.542086   3975.149436     20.607822       30.650000      
-90166.212601   -63898.045210   2480.829845     16.250985       26.379999      
-90166.212601   -63898.045210   2728.912829     16.220986       26.350000      
-90166.212601   -63898.045210   2976.995814     16.680985       26.809999      
-90166.212601   -63898.045210   3225.078798     18.530986       28.660000      
-90166.212601   -63898.045210   3473.161783     18.490987       28.620001      
-90166.212601   -63898.045210   3721.244767     21.040986       31.170000      
-90166.212601   -63898.045210   3969.327752     23.740985       33.869999      
-90166.212601   -63898.045210   4217.410736     19.980987       30.110001      
-91942.081930   -68632.413987   2724.491381     12.144673       22.990000      
-91942.081930   -68632.413987   2972.172416     12.704672       23.549999      
-91942.081930   -68632.413987   3219.853450     12.674674       23.520000      
-91942.081930   -68632.413987   3467.534485     14.384673       25.230000      
-91942.081930   -68632.413987   3715.215520     14.874673       25.719999      
-91942.081930   -68632.413987   3962.896554     17.684674       28.530001      
-91942.081930   -68632.413987   4210.577589     20.604674       31.450001      
-91942.081930   -68632.413987   4458.258623     18.384673       29.230000      
-93709.119883   -73357.276405   2719.651572     12.603809       19.969999      
-93709.119883   -73357.276405   2966.892624     15.063810       22.430000      
-93709.119883   -73357.276405   3214.133676     8.673810        16.040001      
-93709.119883   -73357.276405   3461.374728     13.443809       20.809999      
-93709.119883   -73357.276405   3708.615780     13.333810       20.700001      
-93709.119883   -73357.276405   3955.856832     11.313810       18.680000      
-93709.119883   -73357.276405   4203.097884     10.033809       17.400000      
-93709.119883   -73357.276405   4450.338936     11.283809       18.650000      
-93709.119883   -73357.276405   4697.579987     9.993810        17.360001      
-95489.916308   -78129.153802   2961.157249     -13.719214      0.000000       
-95489.916308   -78129.153802   3207.920353     -13.719214      0.000000       
-95489.916308   -78129.153802   3454.683457     1.810786        15.530000      
-95489.916308   -78129.153802   3701.446561     -13.719214      0.000000       
-95489.916308   -78129.153802   3948.209665     -13.719214      0.000000       
-95489.916308   -78129.153802   4194.972769     4.660785        18.379999      
-95489.916308   -78129.153802   4441.735873     7.390787        21.110001      
-95489.916308   -78129.153802   4688.498977     7.380787        21.100000      
-95489.916308   -78129.153802   4935.262081     7.360786        21.080000      
-97266.222399   -82900.835998   2954.967171     -11.180264      0.000000       
-97266.222399   -82900.835998   3201.214435     -11.180264      0.000000       
-97266.222399   -82900.835998   3447.461699     -11.180264      0.000000       
-97266.222399   -82900.835998   3693.708964     -11.180264      0.000000       
-97266.222399   -82900.835998   3939.956228     -11.180264      0.000000       
-97266.222399   -82900.835998   4186.203492     -11.180264      0.000000       
-97266.222399   -82900.835998   4432.450756     3.809736        14.990000      
-97266.222399   -82900.835998   4678.698020     3.789736        14.970000      
-97266.222399   -82900.835998   4924.945285     -11.180264      0.000000       
-100826.245754  -92501.841911   3431.431243     1.948852        17.230000      
-100826.245754  -92501.841911   3676.533475     4.128853        19.410000      
-100826.245754  -92501.841911   3921.635706     0.458852        15.740000      
-100826.245754  -92501.841911   4166.737938     1.898853        17.180000      
-100826.245754  -92501.841911   4411.840170     0.428853        15.710000      
-100826.245754  -92501.841911   4656.942401     1.868852        17.150000      
-100826.245754  -92501.841911   4902.044633     -15.281147      0.000000       
-100826.245754  -92501.841911   5147.146865     -15.281147      0.000000       
-100826.245754  -92501.841911   5392.249096     0.378853        15.660000      
-31117.359501   76080.629920    1938.890700     17.418438       22.840000      
-31117.359501   76080.629920    2181.252037     16.668438       22.090000      
-31117.359501   76080.629920    2423.613375     15.858439       21.280001      
-31117.359501   76080.629920    2665.974712     13.938439       19.360001      
-31117.359501   76080.629920    2908.336050     14.918438       20.340000      
-31117.359501   76080.629920    3150.697387     -5.421562       0.000000       
-42824.623614   47023.895476    1477.483585     nan             nan            
-42824.623614   47023.895476    1723.730850     nan             20.270000      
-42824.623614   47023.895476    1969.978114     nan             22.490000      
-42824.623614   47023.895476    2216.225378     nan             19.320000      
-44727.823380   42256.487699    1480.578624     29.771595       35.430000      
-44727.823380   42256.487699    1727.341728     29.191593       34.849998      
-44727.823380   42256.487699    1974.104832     27.011593       32.669998      
-44727.823380   42256.487699    2220.867936     25.221594       30.879999      
-46615.244327   37512.203486    1236.205260     nan             nan            
-46615.244327   37512.203486    1483.446312     nan             27.360001      
-46615.244327   37512.203486    1730.687364     nan             27.809999      
-46615.244327   37512.203486    1977.928416     nan             28.209999      
-46615.244327   37512.203486    2225.169468     nan             26.709999      
-54090.784368   18603.382718    1243.862723     14.636460       16.350000      
-54090.784368   18603.382718    1492.635268     17.306460       19.020000      
-54090.784368   18603.382718    1741.407812     19.156461       20.870001      
-54090.784368   18603.382718    1990.180357     19.136460       20.850000      
-55930.741597   13917.863298    1245.300245     12.721928       24.850000      
-55930.741597   13917.863298    1494.360294     10.041928       22.170000      
-55930.741597   13917.863298    1743.420343     12.641928       24.770000      
-55930.741597   13917.863298    1992.480392     12.001927       24.129999      
-66831.007829   -14100.326340   1499.884833     8.574226        21.790001      
-66831.007829   -14100.326340   1749.865639     7.714225        20.930000      
-66831.007829   -14100.326340   1999.846444     5.784225        19.000000      
-66831.007829   -14100.326340   2249.827250     7.644225        20.860001      
-66831.007829   -14100.326340   2499.808055     6.724225        19.940001      
-84630.883343   -60805.563431   2484.468398     10.226939       22.309999      
-84630.883343   -60805.563431   2732.915237     12.056939       24.139999      
-84630.883343   -60805.563431   2981.362077     11.416939       23.500000      
-84630.883343   -60805.563431   3229.808917     12.556939       24.639999      
-84630.883343   -60805.563431   3478.255757     13.596940       25.680000      
-84630.883343   -60805.563431   3726.702596     14.556939       26.639999      
-84630.883343   -60805.563431   3975.149436     15.936940       28.020000      
-86398.942801   -65511.127628   2480.829845     16.486186       28.730000      
-86398.942801   -65511.127628   2728.912829     17.356187       29.600000      
-86398.942801   -65511.127628   2976.995814     18.176187       30.420000      
-86398.942801   -65511.127628   3225.078798     18.136186       30.379999      
-86398.942801   -65511.127628   3473.161783     17.186187       29.430000      
-86398.942801   -65511.127628   3721.244767     19.686187       31.930000      
-86398.942801   -65511.127628   3969.327752     20.406188       32.650002      
-86398.942801   -65511.127628   4217.410736     19.096187       31.340000      
-88174.562237   -70245.551851   2724.491381     15.680581       26.980000      
-88174.562237   -70245.551851   2972.172416     16.080580       27.379999      
-88174.562237   -70245.551851   3219.853450     16.000580       27.299999      
-88174.562237   -70245.551851   3467.534485     15.470581       26.770000      
-88174.562237   -70245.551851   3715.215520     18.160580       29.459999      
-88174.562237   -70245.551851   3962.896554     18.540581       29.840000      
-88174.562237   -70245.551851   4210.577589     20.160580       31.459999      
-88174.562237   -70245.551851   4458.258623     17.940581       29.240000      
-89947.913427   -74987.789139   2719.651572     8.781038        19.340000      
-89947.913427   -74987.789139   2966.892624     9.741037        20.299999      
-89947.913427   -74987.789139   3214.133676     10.591038       21.150000      
-89947.913427   -74987.789139   3461.374728     11.351038       21.910000      
-89947.913427   -74987.789139   3708.615780     13.881038       24.440001      
-89947.913427   -74987.789139   3955.856832     16.511038       27.070000      
-89947.913427   -74987.789139   4203.097884     14.941038       25.500000      
-89947.913427   -74987.789139   4450.338936     17.361038       27.920000      
-91729.012265   -79761.151128   2961.157249     -9.158243       0.000000       
-91729.012265   -79761.151128   3207.920353     -9.158243       0.000000       
-91729.012265   -79761.151128   3454.683457     -9.158243       0.000000       
-91729.012265   -79761.151128   3701.446561     -9.158243       0.000000       
-91729.012265   -79761.151128   3948.209665     -9.158243       0.000000       
-91729.012265   -79761.151128   4194.972769     -9.158243       0.000000       
-91729.012265   -79761.151128   4441.735873     6.481757        15.640000      
-91729.012265   -79761.151128   4688.498977     11.481756       20.639999      
-95276.686613   -89304.311596   3194.016953     -10.479454      0.000000       
-95276.686613   -89304.311596   3439.710565     5.680546        16.160000      
-95276.686613   -89304.311596   3685.404176     9.510545        19.990000      
-95276.686613   -89304.311596   3931.097788     11.220546       21.700001      
-95276.686613   -89304.311596   4176.791400     10.380546       20.860001      
-95276.686613   -89304.311596   4422.485012     10.360546       20.840000      
-95276.686613   -89304.311596   4668.178624     9.450546        19.930000      
-95276.686613   -89304.311596   4913.872235     10.330545       20.809999      
-95276.686613   -89304.311596   5159.565847     9.410545        19.889999      
-97066.260452   -94138.486064   3186.329011     -10.504725      0.000000       
-97066.260452   -94138.486064   3431.431243     8.705274        19.209999      
-97066.260452   -94138.486064   3676.533475     7.515275        18.020000      
-97066.260452   -94138.486064   3921.635706     14.005275       24.510000      
-97066.260452   -94138.486064   4166.737938     13.975274       24.480000      
-97066.260452   -94138.486064   4411.840170     12.035276       22.540001      
-97066.260452   -94138.486064   4656.942401     12.015275       22.520000      
-97066.260452   -94138.486064   4902.044633     9.595275        20.100000      
-97066.260452   -94138.486064   5147.146865     9.575275        20.080000      
-97066.260452   -94138.486064   5392.249096     8.565274        19.070000      
-98849.880445   -98962.963201   3422.625006     13.692182       22.969999      
-98849.880445   -98962.963201   3667.098220     13.672183       22.950001      
-98849.880445   -98962.963201   3911.571435     12.982183       22.260000      
-98849.880445   -98962.963201   4156.044650     11.422183       20.700001      
-98849.880445   -98962.963201   4400.517864     12.222182       21.500000      
-98849.880445   -98962.963201   4644.991079     11.392183       20.670000      
-98849.880445   -98962.963201   4889.464294     12.912183       22.190001      
-98849.880445   -98962.963201   5133.937508     10.472182       19.750000      
-98849.880445   -98962.963201   5378.410723     12.872182       22.150000      
-98849.880445   -98962.963201   5622.883938     12.132182       21.410000      
-100634.204030  -103805.065935  3657.099862     16.238693       26.799999      
-100634.204030  -103805.065935  3900.906520     16.718694       27.280001      
-100634.204030  -103805.065935  4144.713177     16.688694       27.250000      
-100634.204030  -103805.065935  4388.519835     16.138695       26.700001      
-100634.204030  -103805.065935  4632.326492     13.328693       23.889999      
-100634.204030  -103805.065935  4876.133150     10.398693       20.959999      
-100634.204030  -103805.065935  5119.939807     7.188694        17.750000      
-100634.204030  -103805.065935  5363.746465     9.468694        20.030001      
-100634.204030  -103805.065935  5607.553122     11.908693       22.469999      
